QUESTION_ID	GROUP_KEY	category	Continent	Urban_Rural	Education	n_options	baseline_w1	baseline_top_hit	baseline_entropy	split	corrected_w1	corrected_top_hit	corrected_entropy	model_dist_json	human_dist_json	corrected_dist_json
Q57	North America | Urban | Tertiary	Social Capital, Trust and Organizational Membership	North America	Urban	Tertiary	2	0.050000000000000044	1	0.6474466390346325	calibration	0.050000000000000044	1	0.6474466390346325	[0.35, 0.65]	[0.4, 0.6]	[0.35, 0.65]
Q57	South America | Urban | Lower Secondary	Social Capital, Trust and Organizational Membership	South America	Urban	Lower Secondary	2	0.15000000000000002	1	0.6474466390346325	calibration	0.15000000000000002	1	0.6474466390346325	[0.35, 0.65]	[0.2, 0.8]	[0.35, 0.65]
Q58	Africa | Rural | Primary or No Education	Social Capital, Trust and Organizational Membership	Africa	Rural	Primary or No Education	4	0.07666666666666679	1	0.8629049827488267	dev	0.07666666666666679	1	0.8629049827488267	[0.7, 0.2, 0.07, 0.03]	[0.8, 0.2, 0.0, 0.0]	[0.7, 0.2, 0.07, 0.03]
Q58	Asia | Urban | Upper to Post Secondary	Social Capital, Trust and Organizational Membership	Asia	Urban	Upper to Post Secondary	4	0.1433333333333334	1	0.8629049827488267	dev	0.1433333333333334	1	0.8629049827488267	[0.7, 0.2, 0.07, 0.03]	[1.0, 0.0, 0.0, 0.0]	[0.7, 0.2, 0.07, 0.03]
Q58	Europe | Rural | Lower Secondary	Social Capital, Trust and Organizational Membership	Europe	Rural	Lower Secondary	4	0.07666666666666679	1	0.8629049827488267	dev	0.07666666666666679	1	0.8629049827488267	[0.7, 0.2, 0.07, 0.03]	[0.8, 0.2, 0.0, 0.0]	[0.7, 0.2, 0.07, 0.03]
Q58	Europe | Urban | Tertiary	Social Capital, Trust and Organizational Membership	Europe	Urban	Tertiary	4	0.1433333333333334	1	0.8629049827488267	dev	0.1433333333333334	1	0.8629049827488267	[0.7, 0.2, 0.07, 0.03]	[1.0, 0.0, 0.0, 0.0]	[0.7, 0.2, 0.07, 0.03]
Q58	North America | Urban | Tertiary	Social Capital, Trust and Organizational Membership	North America	Urban	Tertiary	4	0.1433333333333334	1	0.8629049827488267	dev	0.1433333333333334	1	0.8629049827488267	[0.7, 0.2, 0.07, 0.03]	[1.0, 0.0, 0.0, 0.0]	[0.7, 0.2, 0.07, 0.03]
Q58	South America | Urban | Lower Secondary	Social Capital, Trust and Organizational Membership	South America	Urban	Lower Secondary	4	0.060000000000000005	1	0.9179274252449618	dev	0.060000000000000005	1	0.9179274252449618	[0.65, 0.25, 0.07, 0.03]	[0.6, 0.4, 0.0, 0.0]	[0.65, 0.25, 0.07, 0.03]
Q59	Africa | Rural | Primary or No Education	Social Capital, Trust and Organizational Membership	Africa	Rural	Primary or No Education	4	0.10000000000000002	0	1.161120818283116	test	0.10000000000000002	0	1.161120818283116	[0.45, 0.35, 0.15, 0.05]	[0.2, 0.6, 0.2, 0.0]	[0.45, 0.35, 0.15, 0.05]
Q59	Asia | Urban | Upper to Post Secondary	Social Capital, Trust and Organizational Membership	Asia	Urban	Upper to Post Secondary	4	0.08333333333333331	1	1.2056282324887189	test	0.08333333333333331	1	1.2056282324887189	[0.35, 0.4, 0.2, 0.05]	[0.2, 0.6, 0.2, 0.0]	[0.35, 0.4, 0.2, 0.05]
Q59	Europe | Rural | Lower Secondary	Social Capital, Trust and Organizational Membership	Europe	Rural	Lower Secondary	4	0.15000000000000005	1	1.2056282324887189	test	0.15000000000000005	1	1.2056282324887189	[0.35, 0.4, 0.2, 0.05]	[0.2, 0.8, 0.0, 0.0]	[0.35, 0.4, 0.2, 0.05]
Q59	Europe | Urban | Tertiary	Social Capital, Trust and Organizational Membership	Europe	Urban	Tertiary	4	0.15000000000000005	1	1.2056282324887189	test	0.15000000000000005	1	1.2056282324887189	[0.35, 0.4, 0.2, 0.05]	[0.0, 0.8, 0.2, 0.0]	[0.35, 0.4, 0.2, 0.05]
Q59	North America | Urban | Tertiary	Social Capital, Trust and Organizational Membership	North America	Urban	Tertiary	4	0.18333333333333335	1	1.2056282324887189	test	0.18333333333333335	1	1.2056282324887189	[0.35, 0.4, 0.2, 0.05]	[0.0, 0.6, 0.4, 0.0]	[0.35, 0.4, 0.2, 0.05]
Q59	South America | Urban | Lower Secondary	Social Capital, Trust and Organizational Membership	South America	Urban	Lower Secondary	4	0.2833333333333334	0	1.2056282324887189	test	0.2833333333333334	0	1.2056282324887189	[0.35, 0.4, 0.2, 0.05]	[0.2, 0.0, 0.6, 0.2]	[0.35, 0.4, 0.2, 0.05]
