2026-03-30 13:20:31,066 | INFO | distribution_invariance | Logging initialized. Log file: outputs\runs\invariance_20260330_132031_llama-targeted-invariance\logs\invariance_20260330_132031.log
2026-03-30 13:33:09,621 | INFO | httpx | HTTP Request: POST <LOCAL_ENDPOINT>/v1/chat/completions "HTTP/1.1 200 OK"
2026-03-30 13:33:10,904 | INFO | httpx | HTTP Request: POST <LOCAL_ENDPOINT>/v1/chat/completions "HTTP/1.1 200 OK"
2026-03-30 13:33:12,162 | INFO | httpx | HTTP Request: POST <LOCAL_ENDPOINT>/v1/chat/completions "HTTP/1.1 200 OK"
2026-03-30 13:33:13,518 | INFO | httpx | HTTP Request: POST <LOCAL_ENDPOINT>/v1/chat/completions "HTTP/1.1 200 OK"
2026-03-30 13:33:14,792 | INFO | httpx | HTTP Request: POST <LOCAL_ENDPOINT>/v1/chat/completions "HTTP/1.1 200 OK"
2026-03-30 13:33:16,085 | INFO | httpx | HTTP Request: POST <LOCAL_ENDPOINT>/v1/chat/completions "HTTP/1.1 200 OK"
2026-03-30 13:33:17,405 | INFO | httpx | HTTP Request: POST <LOCAL_ENDPOINT>/v1/chat/completions "HTTP/1.1 200 OK"
2026-03-30 13:33:18,822 | INFO | httpx | HTTP Request: POST <LOCAL_ENDPOINT>/v1/chat/completions "HTTP/1.1 200 OK"
2026-03-30 13:33:20,277 | INFO | httpx | HTTP Request: POST <LOCAL_ENDPOINT>/v1/chat/completions "HTTP/1.1 200 OK"
2026-03-30 13:33:21,760 | INFO | httpx | HTTP Request: POST <LOCAL_ENDPOINT>/v1/chat/completions "HTTP/1.1 200 OK"
2026-03-30 13:33:22,913 | INFO | httpx | HTTP Request: POST <LOCAL_ENDPOINT>/v1/chat/completions "HTTP/1.1 200 OK"
2026-03-30 13:33:24,104 | INFO | httpx | HTTP Request: POST <LOCAL_ENDPOINT>/v1/chat/completions "HTTP/1.1 200 OK"
2026-03-30 13:33:25,278 | INFO | httpx | HTTP Request: POST <LOCAL_ENDPOINT>/v1/chat/completions "HTTP/1.1 200 OK"
2026-03-30 13:33:26,396 | INFO | httpx | HTTP Request: POST <LOCAL_ENDPOINT>/v1/chat/completions "HTTP/1.1 200 OK"
2026-03-30 13:33:27,545 | INFO | httpx | HTTP Request: POST <LOCAL_ENDPOINT>/v1/chat/completions "HTTP/1.1 200 OK"
2026-03-30 13:33:28,727 | INFO | httpx | HTTP Request: POST <LOCAL_ENDPOINT>/v1/chat/completions "HTTP/1.1 200 OK"
2026-03-30 13:33:29,845 | INFO | httpx | HTTP Request: POST <LOCAL_ENDPOINT>/v1/chat/completions "HTTP/1.1 200 OK"
2026-03-30 13:33:31,026 | INFO | httpx | HTTP Request: POST <LOCAL_ENDPOINT>/v1/chat/completions "HTTP/1.1 200 OK"
2026-03-30 13:33:32,240 | INFO | httpx | HTTP Request: POST <LOCAL_ENDPOINT>/v1/chat/completions "HTTP/1.1 200 OK"
2026-03-30 13:33:33,373 | INFO | httpx | HTTP Request: POST <LOCAL_ENDPOINT>/v1/chat/completions "HTTP/1.1 200 OK"
2026-03-30 13:33:34,556 | INFO | httpx | HTTP Request: POST <LOCAL_ENDPOINT>/v1/chat/completions "HTTP/1.1 200 OK"
2026-03-30 13:33:35,767 | INFO | httpx | HTTP Request: POST <LOCAL_ENDPOINT>/v1/chat/completions "HTTP/1.1 200 OK"
2026-03-30 13:33:37,172 | INFO | httpx | HTTP Request: POST <LOCAL_ENDPOINT>/v1/chat/completions "HTTP/1.1 200 OK"
2026-03-30 13:33:38,547 | INFO | httpx | HTTP Request: POST <LOCAL_ENDPOINT>/v1/chat/completions "HTTP/1.1 200 OK"
2026-03-30 13:33:39,888 | INFO | httpx | HTTP Request: POST <LOCAL_ENDPOINT>/v1/chat/completions "HTTP/1.1 200 OK"
2026-03-30 13:33:41,045 | INFO | httpx | HTTP Request: POST <LOCAL_ENDPOINT>/v1/chat/completions "HTTP/1.1 200 OK"
2026-03-30 13:33:42,193 | INFO | httpx | HTTP Request: POST <LOCAL_ENDPOINT>/v1/chat/completions "HTTP/1.1 200 OK"
2026-03-30 13:33:43,269 | INFO | httpx | HTTP Request: POST <LOCAL_ENDPOINT>/v1/chat/completions "HTTP/1.1 200 OK"
2026-03-30 13:33:44,435 | INFO | httpx | HTTP Request: POST <LOCAL_ENDPOINT>/v1/chat/completions "HTTP/1.1 200 OK"
2026-03-30 13:33:45,570 | INFO | httpx | HTTP Request: POST <LOCAL_ENDPOINT>/v1/chat/completions "HTTP/1.1 200 OK"
2026-03-30 13:33:46,646 | INFO | httpx | HTTP Request: POST <LOCAL_ENDPOINT>/v1/chat/completions "HTTP/1.1 200 OK"
2026-03-30 13:33:47,833 | INFO | httpx | HTTP Request: POST <LOCAL_ENDPOINT>/v1/chat/completions "HTTP/1.1 200 OK"
2026-03-30 13:33:49,106 | INFO | httpx | HTTP Request: POST <LOCAL_ENDPOINT>/v1/chat/completions "HTTP/1.1 200 OK"
2026-03-30 13:33:50,163 | INFO | httpx | HTTP Request: POST <LOCAL_ENDPOINT>/v1/chat/completions "HTTP/1.1 200 OK"
2026-03-30 13:33:51,292 | INFO | httpx | HTTP Request: POST <LOCAL_ENDPOINT>/v1/chat/completions "HTTP/1.1 200 OK"
2026-03-30 13:33:52,409 | INFO | httpx | HTTP Request: POST <LOCAL_ENDPOINT>/v1/chat/completions "HTTP/1.1 200 OK"
2026-03-30 13:33:53,481 | INFO | httpx | HTTP Request: POST <LOCAL_ENDPOINT>/v1/chat/completions "HTTP/1.1 200 OK"
2026-03-30 13:33:55,134 | INFO | httpx | HTTP Request: POST <LOCAL_ENDPOINT>/v1/chat/completions "HTTP/1.1 200 OK"
2026-03-30 13:33:56,466 | INFO | httpx | HTTP Request: POST <LOCAL_ENDPOINT>/v1/chat/completions "HTTP/1.1 200 OK"
2026-03-30 13:33:57,785 | INFO | httpx | HTTP Request: POST <LOCAL_ENDPOINT>/v1/chat/completions "HTTP/1.1 200 OK"
2026-03-30 13:33:59,144 | INFO | httpx | HTTP Request: POST <LOCAL_ENDPOINT>/v1/chat/completions "HTTP/1.1 200 OK"
2026-03-30 13:34:00,247 | INFO | httpx | HTTP Request: POST <LOCAL_ENDPOINT>/v1/chat/completions "HTTP/1.1 200 OK"
2026-03-30 13:34:01,322 | INFO | httpx | HTTP Request: POST <LOCAL_ENDPOINT>/v1/chat/completions "HTTP/1.1 200 OK"
2026-03-30 13:34:02,684 | INFO | httpx | HTTP Request: POST <LOCAL_ENDPOINT>/v1/chat/completions "HTTP/1.1 200 OK"
2026-03-30 13:34:03,768 | INFO | httpx | HTTP Request: POST <LOCAL_ENDPOINT>/v1/chat/completions "HTTP/1.1 200 OK"
2026-03-30 13:34:04,841 | INFO | httpx | HTTP Request: POST <LOCAL_ENDPOINT>/v1/chat/completions "HTTP/1.1 200 OK"
2026-03-30 13:34:06,201 | INFO | httpx | HTTP Request: POST <LOCAL_ENDPOINT>/v1/chat/completions "HTTP/1.1 200 OK"
2026-03-30 13:34:07,258 | INFO | httpx | HTTP Request: POST <LOCAL_ENDPOINT>/v1/chat/completions "HTTP/1.1 200 OK"
2026-03-30 13:34:08,348 | INFO | httpx | HTTP Request: POST <LOCAL_ENDPOINT>/v1/chat/completions "HTTP/1.1 200 OK"
2026-03-30 13:34:09,751 | INFO | httpx | HTTP Request: POST <LOCAL_ENDPOINT>/v1/chat/completions "HTTP/1.1 200 OK"
2026-03-30 13:34:10,838 | INFO | httpx | HTTP Request: POST <LOCAL_ENDPOINT>/v1/chat/completions "HTTP/1.1 200 OK"
2026-03-30 13:34:12,029 | INFO | httpx | HTTP Request: POST <LOCAL_ENDPOINT>/v1/chat/completions "HTTP/1.1 200 OK"
2026-03-30 13:34:13,535 | INFO | httpx | HTTP Request: POST <LOCAL_ENDPOINT>/v1/chat/completions "HTTP/1.1 200 OK"
2026-03-30 13:34:15,151 | INFO | httpx | HTTP Request: POST <LOCAL_ENDPOINT>/v1/chat/completions "HTTP/1.1 200 OK"
2026-03-30 13:34:16,677 | INFO | httpx | HTTP Request: POST <LOCAL_ENDPOINT>/v1/chat/completions "HTTP/1.1 200 OK"
2026-03-30 13:34:17,951 | INFO | httpx | HTTP Request: POST <LOCAL_ENDPOINT>/v1/chat/completions "HTTP/1.1 200 OK"
2026-03-30 13:34:19,377 | INFO | httpx | HTTP Request: POST <LOCAL_ENDPOINT>/v1/chat/completions "HTTP/1.1 200 OK"
2026-03-30 13:34:20,636 | INFO | httpx | HTTP Request: POST <LOCAL_ENDPOINT>/v1/chat/completions "HTTP/1.1 200 OK"
2026-03-30 13:34:21,814 | INFO | httpx | HTTP Request: POST <LOCAL_ENDPOINT>/v1/chat/completions "HTTP/1.1 200 OK"
2026-03-30 13:34:23,158 | INFO | httpx | HTTP Request: POST <LOCAL_ENDPOINT>/v1/chat/completions "HTTP/1.1 200 OK"
2026-03-30 13:34:24,382 | INFO | httpx | HTTP Request: POST <LOCAL_ENDPOINT>/v1/chat/completions "HTTP/1.1 200 OK"
2026-03-30 13:34:25,621 | INFO | httpx | HTTP Request: POST <LOCAL_ENDPOINT>/v1/chat/completions "HTTP/1.1 200 OK"
2026-03-30 13:34:26,969 | INFO | httpx | HTTP Request: POST <LOCAL_ENDPOINT>/v1/chat/completions "HTTP/1.1 200 OK"
2026-03-30 13:34:28,218 | INFO | httpx | HTTP Request: POST <LOCAL_ENDPOINT>/v1/chat/completions "HTTP/1.1 200 OK"
2026-03-30 13:34:29,436 | INFO | httpx | HTTP Request: POST <LOCAL_ENDPOINT>/v1/chat/completions "HTTP/1.1 200 OK"
2026-03-30 13:34:30,774 | INFO | httpx | HTTP Request: POST <LOCAL_ENDPOINT>/v1/chat/completions "HTTP/1.1 200 OK"
2026-03-30 13:34:31,981 | INFO | httpx | HTTP Request: POST <LOCAL_ENDPOINT>/v1/chat/completions "HTTP/1.1 200 OK"
2026-03-30 13:34:33,285 | INFO | httpx | HTTP Request: POST <LOCAL_ENDPOINT>/v1/chat/completions "HTTP/1.1 200 OK"
2026-03-30 13:34:34,642 | INFO | httpx | HTTP Request: POST <LOCAL_ENDPOINT>/v1/chat/completions "HTTP/1.1 200 OK"
2026-03-30 13:34:36,127 | INFO | httpx | HTTP Request: POST <LOCAL_ENDPOINT>/v1/chat/completions "HTTP/1.1 200 OK"
2026-03-30 13:34:37,245 | INFO | httpx | HTTP Request: POST <LOCAL_ENDPOINT>/v1/chat/completions "HTTP/1.1 200 OK"
2026-03-30 13:34:38,408 | INFO | httpx | HTTP Request: POST <LOCAL_ENDPOINT>/v1/chat/completions "HTTP/1.1 200 OK"
2026-03-30 13:34:39,685 | INFO | httpx | HTTP Request: POST <LOCAL_ENDPOINT>/v1/chat/completions "HTTP/1.1 200 OK"
2026-03-30 13:34:40,832 | INFO | httpx | HTTP Request: POST <LOCAL_ENDPOINT>/v1/chat/completions "HTTP/1.1 200 OK"
2026-03-30 13:34:41,966 | INFO | httpx | HTTP Request: POST <LOCAL_ENDPOINT>/v1/chat/completions "HTTP/1.1 200 OK"
2026-03-30 13:34:43,219 | INFO | httpx | HTTP Request: POST <LOCAL_ENDPOINT>/v1/chat/completions "HTTP/1.1 200 OK"
2026-03-30 13:34:44,367 | INFO | httpx | HTTP Request: POST <LOCAL_ENDPOINT>/v1/chat/completions "HTTP/1.1 200 OK"
2026-03-30 13:34:45,516 | INFO | httpx | HTTP Request: POST <LOCAL_ENDPOINT>/v1/chat/completions "HTTP/1.1 200 OK"
2026-03-30 13:34:46,827 | INFO | httpx | HTTP Request: POST <LOCAL_ENDPOINT>/v1/chat/completions "HTTP/1.1 200 OK"
2026-03-30 13:34:48,039 | INFO | httpx | HTTP Request: POST <LOCAL_ENDPOINT>/v1/chat/completions "HTTP/1.1 200 OK"
2026-03-30 13:34:49,267 | INFO | httpx | HTTP Request: POST <LOCAL_ENDPOINT>/v1/chat/completions "HTTP/1.1 200 OK"
2026-03-30 13:34:50,523 | INFO | httpx | HTTP Request: POST <LOCAL_ENDPOINT>/v1/chat/completions "HTTP/1.1 200 OK"
2026-03-30 13:34:52,024 | INFO | httpx | HTTP Request: POST <LOCAL_ENDPOINT>/v1/chat/completions "HTTP/1.1 200 OK"
2026-03-30 13:34:53,469 | INFO | httpx | HTTP Request: POST <LOCAL_ENDPOINT>/v1/chat/completions "HTTP/1.1 200 OK"
2026-03-30 13:34:54,962 | INFO | httpx | HTTP Request: POST <LOCAL_ENDPOINT>/v1/chat/completions "HTTP/1.1 200 OK"
2026-03-30 13:34:56,301 | INFO | httpx | HTTP Request: POST <LOCAL_ENDPOINT>/v1/chat/completions "HTTP/1.1 200 OK"
2026-03-30 13:34:57,656 | INFO | httpx | HTTP Request: POST <LOCAL_ENDPOINT>/v1/chat/completions "HTTP/1.1 200 OK"
2026-03-30 13:34:59,049 | INFO | httpx | HTTP Request: POST <LOCAL_ENDPOINT>/v1/chat/completions "HTTP/1.1 200 OK"
2026-03-30 13:35:00,408 | INFO | httpx | HTTP Request: POST <LOCAL_ENDPOINT>/v1/chat/completions "HTTP/1.1 200 OK"
2026-03-30 13:35:01,732 | INFO | httpx | HTTP Request: POST <LOCAL_ENDPOINT>/v1/chat/completions "HTTP/1.1 200 OK"
2026-03-30 13:35:03,025 | INFO | httpx | HTTP Request: POST <LOCAL_ENDPOINT>/v1/chat/completions "HTTP/1.1 200 OK"
2026-03-30 13:35:04,297 | INFO | httpx | HTTP Request: POST <LOCAL_ENDPOINT>/v1/chat/completions "HTTP/1.1 200 OK"
2026-03-30 13:35:05,567 | INFO | httpx | HTTP Request: POST <LOCAL_ENDPOINT>/v1/chat/completions "HTTP/1.1 200 OK"
2026-03-30 13:35:06,824 | INFO | httpx | HTTP Request: POST <LOCAL_ENDPOINT>/v1/chat/completions "HTTP/1.1 200 OK"
2026-03-30 13:35:08,169 | INFO | httpx | HTTP Request: POST <LOCAL_ENDPOINT>/v1/chat/completions "HTTP/1.1 200 OK"
2026-03-30 13:35:09,470 | INFO | httpx | HTTP Request: POST <LOCAL_ENDPOINT>/v1/chat/completions "HTTP/1.1 200 OK"
2026-03-30 13:35:10,828 | INFO | httpx | HTTP Request: POST <LOCAL_ENDPOINT>/v1/chat/completions "HTTP/1.1 200 OK"
2026-03-30 13:35:12,291 | INFO | httpx | HTTP Request: POST <LOCAL_ENDPOINT>/v1/chat/completions "HTTP/1.1 200 OK"
2026-03-30 13:35:13,597 | INFO | httpx | HTTP Request: POST <LOCAL_ENDPOINT>/v1/chat/completions "HTTP/1.1 200 OK"
2026-03-30 13:35:15,144 | INFO | httpx | HTTP Request: POST <LOCAL_ENDPOINT>/v1/chat/completions "HTTP/1.1 200 OK"
2026-03-30 13:35:16,523 | INFO | httpx | HTTP Request: POST <LOCAL_ENDPOINT>/v1/chat/completions "HTTP/1.1 200 OK"
2026-03-30 13:35:17,589 | INFO | httpx | HTTP Request: POST <LOCAL_ENDPOINT>/v1/chat/completions "HTTP/1.1 200 OK"
2026-03-30 13:35:18,923 | INFO | httpx | HTTP Request: POST <LOCAL_ENDPOINT>/v1/chat/completions "HTTP/1.1 200 OK"
2026-03-30 13:35:20,329 | INFO | httpx | HTTP Request: POST <LOCAL_ENDPOINT>/v1/chat/completions "HTTP/1.1 200 OK"
2026-03-30 13:35:21,401 | INFO | httpx | HTTP Request: POST <LOCAL_ENDPOINT>/v1/chat/completions "HTTP/1.1 200 OK"
2026-03-30 13:35:22,723 | INFO | httpx | HTTP Request: POST <LOCAL_ENDPOINT>/v1/chat/completions "HTTP/1.1 200 OK"
2026-03-30 13:35:24,033 | INFO | httpx | HTTP Request: POST <LOCAL_ENDPOINT>/v1/chat/completions "HTTP/1.1 200 OK"
2026-03-30 13:35:25,048 | INFO | httpx | HTTP Request: POST <LOCAL_ENDPOINT>/v1/chat/completions "HTTP/1.1 200 OK"
2026-03-30 13:35:26,336 | INFO | httpx | HTTP Request: POST <LOCAL_ENDPOINT>/v1/chat/completions "HTTP/1.1 200 OK"
2026-03-30 13:35:27,627 | INFO | httpx | HTTP Request: POST <LOCAL_ENDPOINT>/v1/chat/completions "HTTP/1.1 200 OK"
2026-03-30 13:35:28,694 | INFO | httpx | HTTP Request: POST <LOCAL_ENDPOINT>/v1/chat/completions "HTTP/1.1 200 OK"
2026-03-30 13:35:30,064 | INFO | httpx | HTTP Request: POST <LOCAL_ENDPOINT>/v1/chat/completions "HTTP/1.1 200 OK"
2026-03-30 13:35:31,320 | INFO | httpx | HTTP Request: POST <LOCAL_ENDPOINT>/v1/chat/completions "HTTP/1.1 200 OK"
2026-03-30 13:35:32,691 | INFO | httpx | HTTP Request: POST <LOCAL_ENDPOINT>/v1/chat/completions "HTTP/1.1 200 OK"
2026-03-30 13:35:34,012 | INFO | httpx | HTTP Request: POST <LOCAL_ENDPOINT>/v1/chat/completions "HTTP/1.1 200 OK"
2026-03-30 13:35:35,067 | INFO | httpx | HTTP Request: POST <LOCAL_ENDPOINT>/v1/chat/completions "HTTP/1.1 200 OK"
2026-03-30 13:35:36,157 | INFO | httpx | HTTP Request: POST <LOCAL_ENDPOINT>/v1/chat/completions "HTTP/1.1 200 OK"
2026-03-30 13:35:37,285 | INFO | httpx | HTTP Request: POST <LOCAL_ENDPOINT>/v1/chat/completions "HTTP/1.1 200 OK"
2026-03-30 13:35:38,329 | INFO | httpx | HTTP Request: POST <LOCAL_ENDPOINT>/v1/chat/completions "HTTP/1.1 200 OK"
2026-03-30 13:35:39,488 | INFO | httpx | HTTP Request: POST <LOCAL_ENDPOINT>/v1/chat/completions "HTTP/1.1 200 OK"
2026-03-30 13:35:40,628 | INFO | httpx | HTTP Request: POST <LOCAL_ENDPOINT>/v1/chat/completions "HTTP/1.1 200 OK"
2026-03-30 13:35:41,664 | INFO | httpx | HTTP Request: POST <LOCAL_ENDPOINT>/v1/chat/completions "HTTP/1.1 200 OK"
2026-03-30 13:35:42,805 | INFO | httpx | HTTP Request: POST <LOCAL_ENDPOINT>/v1/chat/completions "HTTP/1.1 200 OK"
2026-03-30 13:35:43,941 | INFO | httpx | HTTP Request: POST <LOCAL_ENDPOINT>/v1/chat/completions "HTTP/1.1 200 OK"
2026-03-30 13:35:44,984 | INFO | httpx | HTTP Request: POST <LOCAL_ENDPOINT>/v1/chat/completions "HTTP/1.1 200 OK"
2026-03-30 13:35:46,130 | INFO | httpx | HTTP Request: POST <LOCAL_ENDPOINT>/v1/chat/completions "HTTP/1.1 200 OK"
2026-03-30 13:35:47,262 | INFO | httpx | HTTP Request: POST <LOCAL_ENDPOINT>/v1/chat/completions "HTTP/1.1 200 OK"
2026-03-30 13:35:48,603 | INFO | httpx | HTTP Request: POST <LOCAL_ENDPOINT>/v1/chat/completions "HTTP/1.1 200 OK"
2026-03-30 13:35:50,066 | INFO | httpx | HTTP Request: POST <LOCAL_ENDPOINT>/v1/chat/completions "HTTP/1.1 200 OK"
2026-03-30 13:35:51,578 | INFO | httpx | HTTP Request: POST <LOCAL_ENDPOINT>/v1/chat/completions "HTTP/1.1 200 OK"
2026-03-30 13:35:52,715 | INFO | httpx | HTTP Request: POST <LOCAL_ENDPOINT>/v1/chat/completions "HTTP/1.1 200 OK"
2026-03-30 13:35:53,892 | INFO | httpx | HTTP Request: POST <LOCAL_ENDPOINT>/v1/chat/completions "HTTP/1.1 200 OK"
2026-03-30 13:35:55,199 | INFO | httpx | HTTP Request: POST <LOCAL_ENDPOINT>/v1/chat/completions "HTTP/1.1 200 OK"
2026-03-30 13:35:56,291 | INFO | httpx | HTTP Request: POST <LOCAL_ENDPOINT>/v1/chat/completions "HTTP/1.1 200 OK"
2026-03-30 13:35:57,436 | INFO | httpx | HTTP Request: POST <LOCAL_ENDPOINT>/v1/chat/completions "HTTP/1.1 200 OK"
2026-03-30 13:35:58,761 | INFO | httpx | HTTP Request: POST <LOCAL_ENDPOINT>/v1/chat/completions "HTTP/1.1 200 OK"
2026-03-30 13:35:59,894 | INFO | httpx | HTTP Request: POST <LOCAL_ENDPOINT>/v1/chat/completions "HTTP/1.1 200 OK"
2026-03-30 13:36:01,058 | INFO | httpx | HTTP Request: POST <LOCAL_ENDPOINT>/v1/chat/completions "HTTP/1.1 200 OK"
2026-03-30 13:36:02,382 | INFO | httpx | HTTP Request: POST <LOCAL_ENDPOINT>/v1/chat/completions "HTTP/1.1 200 OK"
2026-03-30 13:36:03,509 | INFO | httpx | HTTP Request: POST <LOCAL_ENDPOINT>/v1/chat/completions "HTTP/1.1 200 OK"
2026-03-30 13:36:04,645 | INFO | httpx | HTTP Request: POST <LOCAL_ENDPOINT>/v1/chat/completions "HTTP/1.1 200 OK"
2026-03-30 13:36:05,981 | INFO | httpx | HTTP Request: POST <LOCAL_ENDPOINT>/v1/chat/completions "HTTP/1.1 200 OK"
2026-03-30 13:36:07,455 | INFO | httpx | HTTP Request: POST <LOCAL_ENDPOINT>/v1/chat/completions "HTTP/1.1 200 OK"
2026-03-30 13:36:08,864 | INFO | httpx | HTTP Request: POST <LOCAL_ENDPOINT>/v1/chat/completions "HTTP/1.1 200 OK"
2026-03-30 13:36:10,469 | INFO | httpx | HTTP Request: POST <LOCAL_ENDPOINT>/v1/chat/completions "HTTP/1.1 200 OK"
2026-03-30 13:36:11,757 | INFO | httpx | HTTP Request: POST <LOCAL_ENDPOINT>/v1/chat/completions "HTTP/1.1 200 OK"
2026-03-30 13:36:12,976 | INFO | httpx | HTTP Request: POST <LOCAL_ENDPOINT>/v1/chat/completions "HTTP/1.1 200 OK"
2026-03-30 13:36:14,245 | INFO | httpx | HTTP Request: POST <LOCAL_ENDPOINT>/v1/chat/completions "HTTP/1.1 200 OK"
2026-03-30 13:36:15,567 | INFO | httpx | HTTP Request: POST <LOCAL_ENDPOINT>/v1/chat/completions "HTTP/1.1 200 OK"
2026-03-30 13:36:16,787 | INFO | httpx | HTTP Request: POST <LOCAL_ENDPOINT>/v1/chat/completions "HTTP/1.1 200 OK"
2026-03-30 13:36:18,005 | INFO | httpx | HTTP Request: POST <LOCAL_ENDPOINT>/v1/chat/completions "HTTP/1.1 200 OK"
2026-03-30 13:36:19,380 | INFO | httpx | HTTP Request: POST <LOCAL_ENDPOINT>/v1/chat/completions "HTTP/1.1 200 OK"
2026-03-30 13:36:20,569 | INFO | httpx | HTTP Request: POST <LOCAL_ENDPOINT>/v1/chat/completions "HTTP/1.1 200 OK"
2026-03-30 13:36:21,851 | INFO | httpx | HTTP Request: POST <LOCAL_ENDPOINT>/v1/chat/completions "HTTP/1.1 200 OK"
2026-03-30 13:36:23,185 | INFO | httpx | HTTP Request: POST <LOCAL_ENDPOINT>/v1/chat/completions "HTTP/1.1 200 OK"
2026-03-30 13:36:24,382 | INFO | httpx | HTTP Request: POST <LOCAL_ENDPOINT>/v1/chat/completions "HTTP/1.1 200 OK"
2026-03-30 13:36:25,643 | INFO | httpx | HTTP Request: POST <LOCAL_ENDPOINT>/v1/chat/completions "HTTP/1.1 200 OK"
2026-03-30 13:36:26,057 | INFO | distribution_invariance | Saved invariance outputs to outputs\runs\invariance_20260330_132031_llama-targeted-invariance
2026-03-30 13:36:26,097 | INFO | httpx | HTTP Request: POST <LOCAL_ENDPOINT>/api/v1/models/unload "HTTP/1.1 200 OK"
2026-03-30 13:36:26,098 | INFO | src.lmstudio_rest | Unloaded model via LM Studio REST | instance_id=llama-3.2-3b-instruct
